"SMILES","CASRN","EXTERNALID","N","NAME","ARTICLEID","PUBMEDID","PAGE","TABLE","logBB","UNIT {logBB}","logBB {measured, converted}","UNIT {logBB}","Tissue","Dataset","Species","VOC","Drug_Class","DataSetName","comment (chemical)"
"OCC1COC2=C(C=CC=C2O1)N3CCN(CCNC(=O)C4=CC=C(F)C=C4)CC3","-","-","361","flesinoxan","A140590","33322142","-","-","-0.45","Log unit","-1.036","ln unit","","","","","","",""
"CCCN1C2=C(NC(=N2)C3CCC(=O)C3)C(=O)N(CCC)C1=O","-","-","362","Apaxifylline","A140590","33322142","-","-","-1.4","Log unit","-3.224","ln unit","","","","","","",""
"CC1=C(C=CC=C1O)C(=O)NC(CSC2=CC=CC=C2)C(O)CN3CC4CCCCC4CC3C(=O)NC(C)(C)C","-","-","363","nelfinavir","A140590","33322142","-","-","-0.93","Log unit","-2.141","ln unit","","","","","","",""
"CC(C)CN(CC(O)C(CC1=CC=CC=C1)NC(=O)OC2CCOC2)S(=O)(=O)C3=CC=C(N)C=C3","-","-","364","Amprenavir","A140590","33322142","-","-","-0.56","Log unit","-1.289","ln unit","","","","","","",""
"CNC1CCC(C2=CC(Cl)=C(Cl)C=C2)C3=CC=CC=C13","-","-","365","Sertraline","A140590","33322142","-","-","1.6","Log unit","3.684","ln unit","","","","","","",""
"C=COCCCCOC=C","-","-","366","1,4-Divinyloxybutane","A140590","33322142","-","-","0.12","Log unit","0.2763","ln unit","","","","","","",""
"CCN(C)C(=O)OC1=CC=CC(=C1)C(C)N(C)C","-","-","367","Rivastigmine","A140590","33322142","-","-","0.88","Log unit","2.026","ln unit","","","","","","",""
"OC(CF)CN1C=CN=C1N(=O)=O","-","-","368","fluoromisonidazole","A140590","33322142","-","-","-0.01","Log unit","-0.02303","ln unit","","","","","","",""
"O=C(CCC1CCN(CC2=CC=CC=C2)CC1)C3=CC4=C(CCCCN4)C=C3","-","-","369","Zanapezil","A140590","33322142","-","-","1.14","Log unit","2.625","ln unit","","","","","","",""
"NC(=O)C(C1CCN(CCC2=CC3=C(OCC3)C=C2)C1)(C4=CC=CC=C4)C5=CC=CC=C5","-","-","370","Darifenacin","A140590","33322142","-","-","-0.62","Log unit","-1.428","ln unit","","","","","","",""
"CN(C)CCCN1C2=CC=CC=C2S(=O)C3=CC=CC=C13","-","-","371","Promazine 5-sulfoxide","A140590","33322142","-","-","-0.48","Log unit","-1.105","ln unit","","","","","","",""
"COCCCCC(=NOCCN)C1=CC=C(C=C1)C(F)(F)F","-","-","372","fluvoxamine","A140590","33322142","-","-","0.79","Log unit","1.819","ln unit","","","","","","",""
"CNCCCN1C2=CC=CC=C2CCC3=C1C=CC(O)=C3","-","-","373","ZINC-05140934","A140590","33322142","-","-","0.53","Log unit","1.22","ln unit","","","","","","",""
"OC(=O)COCCN1CCN(CC1)C(C2=CC=CC=C2)C3=CC=C(Cl)C=C3","-","-","338","cetirizine","A140590","33322142","-","-","-1.3","Log unit","-2.993","ln unit","","","","","","",""
"CCC1(O)CC2CN(C1)CCC3=C(NC4=CC=CC=C34)C(C2)(C(=O)OC)C5=C(OC)C=C6N(C=O)C7C8(CCN9CC=CC(CC)(C89)C(OC(C)=O)C7(O)C(=O)OC)C6=C5","-","-","352","Vincristine","A140590","33322142","-","-","-0.74","Log unit","-1.704","ln unit","","","","","","",""
"CCC1(O)CC2CN(C1)CCC3=C(NC4=CC=CC=C34)C(C2)(C(=O)OC)C5=C(OC)C=C6N(C)C7C8(CCN9CC=CC(CC)(C89)C(OC(C)=O)C7(O)C(=O)OC)C6=C5","-","-","357","Vinblastine","A140590","33322142","-","-","-1.0","Log unit","-2.303","ln unit","","","","","","",""
"CC1OC(CC(O)C1O)OC2C(O)CC(OC3C(O)CC(OC4CCC5(C)C(CCC6C5CC(O)C7(C)C(CCC67O)C8=CC(=O)OC8)C4)OC3C)OC2C","-","-","359","Digoxin","A140590","33322142","-","-","-2.0","Log unit","-4.605","ln unit","","","","","","",""
"CCC1NC(=O)C(C(O)C(C)CC=CC)N(C)C(=O)C(C(C)C)N(C)C(=O)C(CC(C)C)N(C)C(=O)C(CC(C)C)N(C)C(=O)C(C)NC(=O)C(C)NC(=O)C(CC(C)C)N(C)C(=O)C(NC(=O)C(CC(C)C)N(C)C(=O)CN(C)C1=O)C(C)C","-","-","401","Cyclosporin A","A140590","33322142","-","-","-0.7","Log unit","-1.612","ln unit","","","","","","",""
"OCC1OC(CO)(OC2OC(CO)C(O)C(O)C2O)C(O)C1O","-","-","457","sucrose","A140590","33322142","-","-","-1.7","Log unit","-3.914","ln unit","","","","","","",""
"CC(=O)CC(C1=CC=CC=C1)C2=C(O)C3=CC=CC=C3OC2=O","-","-","458","Warfarin","A140590","33322142","-","-","-1.3","Log unit","-2.993","ln unit","","","","","","",""
"OCC(O)CO","-","-","485","glycerol","A140590","33322142","-","-","-0.21","Log unit","-0.4835","ln unit","","","","","","",""
"CC(O)C(O)=O","-","-","486","Lactic acid","A140590","33322142","-","-","0.16","Log unit","0.3684","ln unit","","","","","","",""
"CC(C)CC(N)C(O)=O","-","-","487","Leucine","A140590","33322142","-","-","0.0","Log unit","0.0","ln unit","","","","","","",""
"CC(N)C(O)=O","-","-","490","Alanine","A140590","33322142","-","-","-0.17","Log unit","-0.3914","ln unit","","","","","","",""
"COC1=CC=CC(CN)=C1O","-","-","374","3-MoSA","A140590","33322142","-","-","0.56","Log unit","1.289","ln unit","Plasma","","","","","",""
"NC(N)=NC1=NC(=CS1)C2=CC(O)=C(O)C=C2","-","-","375","Guanidinothiazol Analogue 17 AC1LBIBI -- pubmed","A140590","33322142","-","-","-1.54","Log unit","-3.546","ln unit","","","","","","",""
"NC(NC1=CC=CC=C1)=NC2=CC=CC=C2","-","-","376","1,3-Diphenylguanidine","A140590","33322142","-","-","0.0","Log unit","0.0","ln unit","","","","","","",""
"CCCCC","-","-","377","Pentane","A140590","33322142","-","-","0.76","Log unit","1.75","ln unit","","","","","","",""
"CCCCCC","-","-","378","Hexane","A140590","33322142","-","-","0.8","Log unit","1.842","ln unit","","","","","","",""
"CCCCCCC","-","-","379","Heptane","A140590","33322142","-","-","0.81","Log unit","1.865","ln unit","","","","","","",""
"CCCC(C)C","-","-","380","2-methylpentane","A140590","33322142","-","-","0.97","Log unit","2.234","ln unit","","","","","","",""
"CC(C)(C)C1=NC(=CC(=N1)C(F)(F)F)N2CCN(CCCSC3=NC=CC(=O)N3)CC2","-","-","381","LU-201640","A140590","33322142","-","-","0.3","Log unit","0.6908","ln unit","","","","","","",""
"COC1=CC=C(C=C1CNC2C3CCN(CC3)C2C(C4=CC=CC=C4)C5=CC=CC=C5)C(C)C","-","-","382","Pfizer Compound 1","A140590","33322142","-","-","0.48","Log unit","1.105","ln unit","","","","","","",""
"COC1=CC=C(C=C1CNC2C3CCN(CC3)C2C(C4=CC=CC=C4)C5=CC=CC=C5)C(C)(C)C","-","-","383","Pfizer Compound 2","A140590","33322142","-","-","0.46","Log unit","1.059","ln unit","","","","","","",""
"FC(F)OC1=CC=C(OC(F)(F)F)C=C1CNC2CCCNC2C3=CC=CC=C3","-","-","384","Pfizer Compound 10","A140590","33322142","-","-","0.88","Log unit","2.026","ln unit","","","","","","",""
"COC1=CC2=C(C=C1CNC3C4CCN(C4)C3C(C5=CC=CC=C5)C6=CC=CC=C6)N(CC2)S(C)(=O)=O","-","-","385","Pfizer Compound 13","A140590","33322142","-","-","-1.0","Log unit","-2.303","ln unit","","","","","","",""
"COC1=CC2=C(C=C1CNC3CCCNC3C4=CC=CC=C4)N(C(C)C2)S(C)(=O)=O","-","-","386","Pfizer Compound 14","A140590","33322142","-","-","-0.42","Log unit","-0.9671","ln unit","","","","","","",""
"COC1=CC=C(C=C1CNC2CCCNC2C3=CC=CC=C3)N(C4=NC(C)=C(C)S4)S(C)(=O)=O","-","-","387","Pfizer Compound 18","A140590","33322142","-","-","-0.37","Log unit","-0.852","ln unit","","","","","","",""
"COC1=CC2=C(C=C1CNC3CCCNC3C4=CC=CC=C4)N=C(S2)C5=CC=CC=C5","-","-","388","Pfizer Compound 23","A140590","33322142","-","-","1.26","Log unit","2.901","ln unit","","","","","","",""
"COC1=CC=C(C=C1CNC2C3CCN(CC3)C2C(C4=CC=CC=C4)C5=CC=CC=C5)C(C)(C)O","-","-","389","Pfizer Compound 3","A140590","33322142","-","-","-0.89","Log unit","-2.049","ln unit","","","","","","",""
"NC1=CC=CC(CN2CCC(CC2)NC(=O)C(O)(C3CCC(F)(F)C3)C4=CC=CC=C4)=N1","-","-","390","COMPOUND A","A140590","33322142","-","-","-0.89","Log unit","-2.049","ln unit","","","","","","",""
"COC1=CC=CC(CC2CCN(CC2)C3CCC(CC3)(OC)C4=CC=C5OCOC5=C4)=C1","-","-","391","BMS-184111 HCl","A140590","33322142","-","-","0.74","Log unit","1.704","ln unit","","","","","","",""
"ClC1=C(COC(CN2C=CN=C2)C3=C(Cl)C=C(Cl)C=C3)C=CS1","-","-","402","Tz-3","A140590","33322142","-","-","-0.2","Log unit","-0.4605","ln unit","","","","","","",""
"COC1=CC=CC=C1CNC2C3CCN(CC3)C2C(C4=CC=CC=C4)C5=CC=CC=C5","-","-","403","Pfizer Compound 4","A140590","33322142","-","-","0.37","Log unit","0.852","ln unit","","","","","","",""
"COC1=CC=C(C=C1CNC2CCCNC2C3=CC=CC=C3)C(C)(C)C","-","-","404","Pfizer Compound 6","A140590","33322142","-","-","0.98","Log unit","2.257","ln unit","","","","","","",""
"COC1=CC=C(OC(F)(F)F)C=C1CNC2CCCNC2C3=CC=CC=C3","-","-","405","Pfizer Compound 7","A140590","33322142","-","-","0.63","Log unit","1.451","ln unit","","","","","","",""
"CC(C)(C)C1=CC=C(OC(F)(F)F)C(CNC2CCCNC2C3=CC=CC=C3)=C1","-","-","406","Pfizer Compound 9","A140590","33322142","-","-","0.96","Log unit","2.21","ln unit","","","","","","",""
"CC(C)OC1=CC=C(OC(F)(F)F)C=C1CNC2CCCNC2C3=CC=CC=C3","-","-","407","Pfizer Compound 11","A140590","33322142","-","-","0.41","Log unit","0.9441","ln unit","","","","","","",""
"COC1=CC=C(C=C1CNC2CCCNC2C3=CC=CC=C3)S(C)(=O)=O","-","-","408","Pfizer Compound 12","A140590","33322142","-","-","-0.15","Log unit","-0.3454","ln unit","","","","","","",""
"COC1=CC=C(C=C1CNC2CCCNC2C3=CC=CC=C3)C4=NC=CS4","-","-","409","Pfizer Compound 15","A140590","33322142","-","-","0.36","Log unit","0.8289","ln unit","","","","","","",""
"COC1=CC2=C(C=C1CNC3CCCNC3C4=CC=CC=C4)N=C(C)S2","-","-","410","Pfizer Compound 17","A140590","33322142","-","-","0.48","Log unit","1.105","ln unit","","","","","","",""
"COC1=CC=C(C=C1CNC2CCCNC2C3=CC=CC=C3)N4N=C(C)C=C4C","-","-","411","Pfizer Compound 20","A140590","33322142","-","-","0.11","Log unit","0.2533","ln unit","","","","","","",""
"COC1=CC2=C(C=C1CNC3CCCNC3C4=CC=CC=C4)N=C(S2)C(C)(C)C","-","-","412","Pfizer Compound 21","A140590","33322142","-","-","0.85","Log unit","1.957","ln unit","","","","","","",""
"CC(C)OC1=CC2=C(C=C1CNC3CCCNC3C4=CC=CC=C4)N=C(C)S2","-","-","413","Pfizer Compound 22","A140590","33322142","-","-","0.32","Log unit","0.7368","ln unit","","","","","","",""
"COC1=CC2=C(C=C1CNC3CCCNC3C4=CC=CC=C4)N=C(S2)C5CC5","-","-","414","Pfizer Compound 24","A140590","33322142","-","-","0.62","Log unit","1.428","ln unit","","","","","","",""
"CC(C)(O)CN1N=C(C=CC1=O)C2=C3C=CC=CN3N=C2C4=CC=CC=C4","-","-","415","Compound 13","A140590","33322142","-","-","-0.23","Log unit","-0.5296","ln unit","","","","","","",""
"CN(C)C(=O)CN1N=C(C=CC1=O)C2=C3C=CC=CN3N=C2C4=CC=CC=C4","-","-","416","Compound 17","A140590","33322142","-","-","-1.0","Log unit","-2.303","ln unit","","","","","","",""
"CN1CCC(CC1)N2N=C(C=CC2=O)C3=C4C=CC=CN4N=C3C5=CC=CC=C5","-","-","417","compound 32","A140590","33322142","-","-","0.06","Log unit","0.1382","ln unit","","","","","","",""
"COC(=O)C1C(C)CC(NC2=CC=CC(=C2)[N+]([O-])=O)=CC1=O","-","-","430","DM44","A140590","33322142","-","-","-1.0","Log unit","-2.303","ln unit","","","","","","",""
"COC(=O)C1C(C)CC(NC2=CC=CC(OC(F)(F)F)=C2)=CC1=O","-","-","431","DM49","A140590","33322142","-","-","-0.17","Log unit","-0.3914","ln unit","","","","","","",""
"COC(=O)C1C(C)CC(NC2=CC=C(Cl)C=C2)=CC1=O","-","-","432","DM5","A140590","33322142","-","-","-0.95","Log unit","-2.187","ln unit","","","","","","",""
"COC1=CC=CC=C1CNC2CCCNC2C3=CC=CC=C3","-","-","433","Pfizer Compound 5","A140590","33322142","-","-","0.87","Log unit","2.003","ln unit","","","","","","",""
"COC1=CC=C(C=C1CNC2CCCNC2C3=CC=CC=C3)C(C)C","-","-","434","Pfizer Compound 8","A140590","33322142","-","-","0.92","Log unit","2.118","ln unit","","","","","","",""
"COC1=CC2=C(C=C1CNC3CCCNC3C4=CC=CC=C4)N=C(C)O2","-","-","435","Pfizer Compound 19","A140590","33322142","-","-","0.49","Log unit","1.128","ln unit","","","","","","",""
"CC(=O)CN1N=C(C=CC1=O)C2=C3C=CC=CN3N=C2C4=CC=CC=C4","-","-","436","Compound 5","A140590","33322142","-","-","-0.31","Log unit","-0.7138","ln unit","","","","","","",""
"BrC1=CC=C2C3CNCC(C3)CN2C1=O","-","-","463","Bromocytisine","A140590","33322142","-","-","-0.05","Log unit","-0.1151","ln unit","","","","","","",""
"ClC1=CC=C(Cl)C(=C1)N=C2NCCN2","-","-","476","TZ-11","A140590","33322142","-","-","0.38","Log unit","0.875","ln unit","","","","","","",""
"CC1=CC=CC=C1N=C2NCCN2","-","-","477","TZ-17","A140590","33322142","-","-","-1.39","Log unit","-3.201","ln unit","","","","","","",""
"NC1=NC(=O)N(C=C1)C2CC(CO)C(CO)O2","-","-","478","2',3'-Dideoxy-3'-hydroxymethylcytidine","A140590","33322142","-","-","-0.79","Log unit","-1.819","ln unit","","","","","","",""
"NC1=NC(=O)N(C=C1)C2CCC(CO)O2","-","-","479","2',3'-Dideoxycytidine (zalcitabine)","A140590","33322142","-","-","-1.5","Log unit","-3.454","ln unit","","","","","","",""
"CC12NC(CC3=CC=CC=C13)C4=CC=CC=C24","-","-","480","MK-801","A140590","33322142","-","-","1.11","Log unit","2.556","ln unit","","","","","","",""
"CC1CN(CCC1(C(O)=O)C2=CC=CC=C2)C3CCC(CC3)(C#N)C4=CC=C(F)C=C4","-","-","392","-","A140590","33322142","-","-","-0.7","Log unit","-1.612","ln unit","","","","","","",""
"CC1=C(CCN2CCC(CC2)=C(C3=CC=C(F)C=C3)C4=CC=C(F)C=C4)C(=O)N5C=CSC5=N1","-","-","393","-","A140590","33322142","-","-","0.3","Log unit","0.6908","ln unit","","","","","","",""
"CN(C1CCN(CC(O)COC2=CC(F)=C(F)C=C2)CC1)C3=NC4=CC=CC=C4S3","-","-","394","-","A140590","33322142","-","-","0.59","Log unit","1.359","ln unit","","","","","","",""
"CN(C1CCN(CC(O)COC2=CC=C(F)C=C2)CC1)C3=NC4=C(S3)C=CC=C4","-","-","395","-","A140590","33322142","-","-","0.78","Log unit","1.796","ln unit","","","","","","",""
"COCCCN1CCC(CC1)NC(=O)C2=CC(Cl)=C(N)C3=C2OCC3","-","-","418","-","A140590","33322142","-","-","-0.1","Log unit","-0.2303","ln unit","","","","","","",""
"CCCN(CCC)C1=CC(C)=NC2=C(C(C)=NN12)C3=C(C)C=C(N=C3)N(C)C","-","-","419","-","A140590","33322142","-","-","0.07","Log unit","0.1612","ln unit","","","","","","",""
"OC(CNCC(O)C1CCC2=C(O1)C=CC(F)=C2)C3CCC4=C(O3)C=CC(F)=C4","-","-","420","-","A140590","33322142","-","-","0.57","Log unit","1.312","ln unit","","","","","","",""
"CC1=CC=C(O)C(CN2C(NC3CCN(CCN)CC3)=NC4=C2C=CC=C4C)=N1","-","-","421","-","A140590","33322142","-","-","0.63","Log unit","1.451","ln unit","","","","","","",""
"COC1CNCCC1NC(=O)C2=CC(Cl)=C(N)C=C2OC","-","-","437","-","A140590","33322142","-","-","-0.22","Log unit","-0.5066","ln unit","","","","","","",""
"CN1N=NC2=C1C=C(C=C2)C(N3C=NC=N3)C4=CC=C(Cl)C=C4","-","-","438","-","A140590","33322142","-","-","-0.16","Log unit","-0.3684","ln unit","","","","","","",""
"C(CNCC1CCC2=CC=CC=C2O1)CNC3=NCCCN3","-","-","439","-","A140590","33322142","-","-","-0.01","Log unit","-0.02303","ln unit","","","","","","",""
"CC1CN2C(=S)NC3=CC(Cl)=CC(CN1CC=C(C)C)=C23","-","-","440","-","A140590","33322142","-","-","0.28","Log unit","0.6447","ln unit","","","","","","",""
"CCC1=C(C)N=C2C=CC(=CC2=C1)C(=O)C3CCC(CC3)OC","-","-","441","-","A140590","33322142","-","-","0.33","Log unit","0.7599","ln unit","","","","","","",""
"COC1=C2OC3CC(O)C=CC34CCNCC(C=C1)=C24","-","-","464","-","A140590","33322142","-","-","0.18","Log unit","0.4145","ln unit","","","","","","",""
"ClC(=CN1C=NC=N1)C2=C(Cl)C=C(Cl)C=C2","-","-","465","-","A140590","33322142","-","-","0.28","Log unit","0.6447","ln unit","","","","","","",""
"CN(C(=O)C(C)(C)C1=CC(=CC(=C1)C(F)(F)F)C(F)(F)F)C2=C(C=CC(N)=C2)C3=CC=CC=C3C","-","-","396","18","A140590","33322142","-","-","0.34","Log unit","0.7829","ln unit","","","","","","",""
"CN(CC1=CC(=CC(=C1)C(F)(F)F)C(F)(F)F)C(=O)C2=C(C=CN=C2)C3=CC=CC=C3Cl","-","-","397","19","A140590","33322142","-","-","0.89","Log unit","2.049","ln unit","","","","","","",""
"FC(F)(F)C1=CC(=CC(=C1)C(=O)N2CCC3(CC2)OC(=O)NCC3C4=CC=CC=C4)C(F)(F)F","-","-","398","24","A140590","33322142","-","-","-0.66","Log unit","-1.52","ln unit","","","","","","",""
"CN(CC1=CC(=CC(=C1)C(F)(F)F)C(F)(F)F)C(=O)C2=C(C=CN=C2)C3=CC=CC=C3C","-","-","399","42","A140590","33322142","-","-","0.68","Log unit","1.566","ln unit","","","","","","",""
"FC1=CC=CC=C1C2=CC=C3N=C(CC(=O)NC3=C2)C4=CC=NC(=C4)C#N","-","-","422","25","A140590","33322142","-","-","-0.3","Log unit","-0.6908","ln unit","","","","","","",""
"FC1=CC=C(CC2CCN(CCS(=O)C3=CC4=C(NC(=O)O4)C=C3)CC2)C=C1","-","-","423","Besonprodil 9","A140590","33322142","-","-","-0.52","Log unit","-1.197","ln unit","","","","","","",""
"COC1=CC=C(C=C1)C2=NN(CCO)C(=N2)C3=CC(CN(C)C)=CC=C3","-","-","424","28","A140590","33322142","-","-","0.71","Log unit","1.635","ln unit","","","","","","",""
"COCN1N=C(N=C1C2=CC(CN(C)C)=CC=C2)C3=CC=C(OC)C=C3","-","-","425","29","A140590","33322142","-","-","1.38","Log unit","3.178","ln unit","","","","","","",""
"COCCN1C(C)=NC(N2CCC(CC2)C3=CC=C(F)C=C3)=C(C1=O)[N+]([O-])=O","-","-","426","37","A140590","33322142","-","-","0.2","Log unit","0.4605","ln unit","","","","","","",""
"O=C1CC(=NC2=CC=C(C=C2N1)C#CC3=CC=CC=C3)C4=CC=CC(=C4)C#N","-","-","427","43","A140590","33322142","-","-","0.3","Log unit","0.6908","ln unit","","","","","","",""
"CC1=NC(N2CCC3=C(CC2)C=CC=C3)=C(C#N)C(=O)N1CC(F)(F)F","-","-","428","47","A140590","33322142","-","-","0.6","Log unit","1.382","ln unit","","","","","","",""
"CC1=NC(N2CCC3=C(CC2)C=CC=C3)=C(C(O)=N1)N(=O)=O","-","-","442","5","A140590","33322142","-","-","-0.59","Log unit","-1.359","ln unit","","","","","","",""
"NC1=NC(NCCC2=CC=C(O)C=C2)=NC3=NC(=NN13)C4=CC=CO4","-","-","443","17 ZM0241385","A140590","33322142","-","-","-1.3","Log unit","-2.993","ln unit","","","","","","",""
"NC1=NC(COC2=NC=CC=C2)=C(C#N)C(=N1)C3=CC=CO3","-","-","444","20","A140590","33322142","-","-","0.0","Log unit","0.0","ln unit","","","","","","",""
"ClC1=CC=C2N=C(CC(=O)NC2=C1)C3=C(C=CS3)C#N","-","-","445","21","A140590","33322142","-","-","-0.14","Log unit","-0.3224","ln unit","","","","","","",""
"CCCCCCNC(=O)C(C1=CC=CC=C1)C2=CC=CC=C2","-","-","446","22","A140590","33322142","-","-","0.74","Log unit","1.704","ln unit","","","","","","",""
"COC1=CC=C(C=C1)C2=NC3=CC=CC=C3C(NCCO)=C2","-","-","447","25 test","A140590","33322142","-","-","0.9","Log unit","2.072","ln unit","","","","","","",""
"COC1=CC=C(C=C1)C2=NN(C)C(=N2)C3=CC(CN(C)C)=CC=C3","-","-","448","27","A140590","33322142","-","-","1.26","Log unit","2.901","ln unit","","","","","","",""
"CC(C)N1N=NC(NC(=O)C2C3=C(OC4=C2C=CC=C4)C=CC=C3)=N1","-","-","449","35","A140590","33322142","-","-","-0.12","Log unit","-0.2763","ln unit","","","","","","",""
"CCN1C(C)=NC(N2CCC3=C(CC2)C=CC=C3)=C(C1=O)N(=O)=O","-","-","450","44","A140590","33322142","-","-","0.04","Log unit","0.0921","ln unit","","","","","","",""
"OCCN1C=NC(N2CCC3=C(CC2)C=CC=C3)=C(C#N)C1=O","-","-","451","46","A140590","33322142","-","-","0.0","Log unit","0.0","ln unit","","","","","","",""
"CC1=NC=CC(=C1)C2=CC3=NC(=NN3C(N)=C2)C4=NC=CC=C4","-","-","452","48","A140590","33322142","-","-","-0.1","Log unit","-0.2303","ln unit","","","","","","",""
"CC1=NC(NC(=O)C2C3=C(OC4=C2C=CC=C4)C=CC=C3)=NO1","-","-","453","49","A140590","33322142","-","-","-0.4","Log unit","-0.921","ln unit","","","","","","",""
"CCN1N=NC(NC(=O)C2C3=C(OC4=C2C=CC=C4)C=CC=C3)=N1","-","-","454","51","A140590","33322142","-","-","-0.8","Log unit","-1.842","ln unit","","","","","","",""
"NCC1=CC=CC(NC(=O)C2=CC3=C(C=CC=C3)C=C2)=C1","-","-","466","11","A140590","33322142","-","-","0.74","Log unit","1.704","ln unit","","","","","","",""
"CC(C)C1=CC=C(SCCCC2CCN2C)C=C1","-","-","467","12","A140590","33322142","-","-","1.7","Log unit","3.914","ln unit","","","","","","",""
"BrC1=CC(Br)=C(N=C2NCCN2)C(Br)=C1","-","-","429","TZ-19","A140590","33322142","-","-","0.58","Log unit","1.335","ln unit","","","","","","",""
"BrC1=CC=CC(Br)=C1N=C2NCCN2","-","-","455","TZ-2","A140590","33322142","-","-","0.33","Log unit","0.7599","ln unit","","","","","","",""
"ClC1=CC(Br)=CC(Cl)=C1N=C2NCCN2","-","-","456","TZ-21","A140590","33322142","-","-","0.41","Log unit","0.9441","ln unit","","","","","","",""
"ClC1=CC(Cl)=C(N=C2NCCN2)C(Cl)=C1","-","-","468","TZ-18","A140590","33322142","-","-","0.47","Log unit","1.082","ln unit","","","","","","",""
"CC1=CC(Br)=CC(C)=C1N=C2NCCN2","-","-","469","TZ-28","A140590","33322142","-","-","-0.28","Log unit","-0.6447","ln unit","","","","","","",""
"ClC1=CC=C(N=C2NCCN2)C(Cl)=C1","-","-","481","TZ-10","A140590","33322142","-","-","0.16","Log unit","0.3684","ln unit","","","","","","",""
"CC1=CC(Cl)=CC=C1N=C2NCCN2","-","-","482","TZ-12","A140590","33322142","-","-","-0.87","Log unit","-2.003","ln unit","","","","","","",""
"CC1=CC=C(N=C2NCCN2)C(Cl)=C1","-","-","483","TZ-13","A140590","33322142","-","-","-0.65","Log unit","-1.497","ln unit","","","","","","",""
"CC1=CC=C(N=C2NCCN2)C(C)=C1","-","-","484","TZ-14","A140590","33322142","-","-","-1.3","Log unit","-2.993","ln unit","","","","","","",""
"C1CNC(N1)=NC2=CC=CC=C2","-","-","494","TZ-15","A140590","33322142","-","-","-1.89","Log unit","-4.352","ln unit","","","","","","",""
"CCCCCCCCCC","-","-","475","Decane","A140590","33322142","-","-","0.67","Log unit","1.543","ln unit","","","","","","",""
"CCCCCCCC","-","-","492","Octane","A140590","33322142","-","-","0.69","Log unit","1.589","ln unit","","","","","","",""
"CCCCCCCCC","-","-","493","Nonane","A140590","33322142","-","-","0.52","Log unit","1.197","ln unit","","","","","","",""
"OC1=C(CC=C)C=CC=C1C=NNC(=O)CN2CCN(CC3=CC=CC=C3)CC2","-","-","495","PAC-1","A140590","33322142","-","-","-0.17","Log unit","-0.3914","ln unit","Serum","","","","","",""
"NS(=O)(=O)C1=CC=C(CN2CCN(CC(=O)NN=CC3=CC=CC(CC=C)=C3O)CC2)C=C1","-","-","496","SPAC-1","A140590","33322142","-","-","-1.67","Log unit","-3.845","ln unit","Serum","","","","","",""
"CN1CC(=O)N2C(CC3=C(NC4=CC=CC=C34)C2C5=CC=C6OCOC6=C5)C1=O","-","-","509","tadalafil","A140590","33322142","-","-","-1.0","Log unit","-2.303","ln unit","Serum","","","","","",""
"CCCC1=NC(C)=C2N1NC(=NC2=O)C3=C(OCC)C=CC(=C3)S(=O)(=O)N4CCN(CC)CC4","-","-","510","vardenafil","A140590","33322142","-","-","-1.4","Log unit","-3.224","ln unit","Serum","","","","","",""
"CCCC1=NN(C)C2=C1NC(=NC2=O)C3=C(OCC)C=CC(=C3)S(=O)(=O)N4CCN(C)CC4","-","-","511","sildenafil","A140590","33322142","-","-","-1.3","Log unit","-2.993","ln unit","Serum","","","","","",""
"CC1CN(CC2=NC=CC=N2)CC1C3=NC4=C(C=NN4C5CCOCC5)C(=O)N3","-","-","512","PF-4447943","A140590","33322142","-","-","-0.4","Log unit","-0.921","ln unit","","","","","","",""
"CN1C=C(C(=N1)C2=CC=C(OCC3=NC4=C(C=CC=C4)C=C3)C=C2)C5=CC=NC=C5","-","-","513","PF-02545920","A140590","33322142","-","-","-0.06","Log unit","-0.1382","ln unit","","","","","","",""
"FCC(=O)NCCCCCC(=O)NC1=CC=CC=C1","-","-","514","FAHA","A140590","33322142","-","-","-0.51","Log unit","-1.174","ln unit","Blood","","","","","",""
"FC1=CC=C(C=C1)C(=O)CCCN2CCCN(CC2)C3=CC=C(Cl)C=C3","-","-","515","SYA013","A140590","33322142","-","-","1.48","Log unit","3.408","ln unit","","","","","","",""
"CN(C)C1=CC(CNC2=CC=CC3=CC=C(CO)N=C23)=C(O)C=C1","-","-","516","ML","A140590","33322142","-","-","0.38","Log unit","0.875","ln unit","Plasma","","","","","",""
"NC1=C(NC(=O)C2=CC=C(CNC(=O)OCC3=CC=CC=C3)C=C2)C=CC=C1","-","-","517","6 (Ms-275)","A140590","33322142","-","-","-0.85","Log unit","-1.957","ln unit","Plasma","","","","","",""
"CC(=O)NC1=CC=C(C=C1)C(=O)NC2=C(N)C=CC=C2","-","-","518","7 (CI-994)","A140590","33322142","-","-","-0.58","Log unit","-1.335","ln unit","Plasma","","","","","",""
"CC(=O)CC1=CC=C(C=C1)C(=O)NC2=C(N)C=CC(=C2)C3=CC=CS3","-","-","519","8","A140590","33322142","-","-","-0.62","Log unit","-1.428","ln unit","Plasma","","","","","",""
